White,Red,Green,Blue,Total,color_label
311,182,183,174,394,white
311,183,183,174,393,white
312,183,183,174,396,white
311,183,183,173,394,white
312,183,184,174,395,white
312,186,185,174,391,white
313,186,185,174,394,white
312,185,184,174,393,white
311,183,183,174,393,white
311,183,183,174,393,white
311,182,183,173,395,white
312,183,183,173,397,white
311,182,183,173,395,white
311,182,183,173,395,white
312,183,183,174,396,white
312,185,185,174,392,white
312,186,185,174,391,white
312,186,186,174,390,white
313,185,184,174,396,white
312,185,184,174,393,white
312,185,185,174,392,white
313,185,184,174,396,white
311,183,184,174,392,white
311,183,183,173,394,white
311,184,184,174,391,white
312,185,185,174,392,white
312,186,186,175,389,white
313,186,185,174,394,white
313,186,185,174,394,white
312,185,184,174,393,white
313,185,185,174,395,white
311,183,183,173,394,white
311,183,183,174,393,white
312,185,184,174,393,white
312,185,184,174,393,white
312,185,185,174,392,white
312,184,184,174,394,white
312,185,185,174,392,white
312,186,185,175,390,white
313,186,185,175,393,white
313,185,185,175,394,white
312,185,184,174,393,white
313,186,185,174,394,white
313,186,185,175,393,white
312,185,184,174,393,white
311,182,183,173,395,white
311,182,183,174,394,white
311,182,183,173,395,white
311,182,183,174,394,white
312,183,183,174,396,white
312,183,183,174,396,white
312,185,185,174,392,white
312,185,185,174,392,white
312,186,186,174,390,white
313,186,185,174,394,white
312,185,185,174,392,white
313,186,185,174,394,white
313,186,185,174,394,white
312,186,186,174,390,white
312,185,184,174,393,white
312,185,184,174,393,white
313,185,184,174,396,white
311,184,184,174,391,white
311,184,184,174,391,white
311,182,183,174,394,white
312,184,184,174,394,white
312,185,185,174,392,white
312,186,185,174,391,white
312,185,185,174,392,white
312,185,183,174,394,white
312,185,185,174,392,white
312,186,185,174,391,white
312,186,185,174,391,white
313,185,184,174,396,white
311,182,183,173,395,white
312,184,184,174,394,white
312,185,185,174,392,white
312,186,185,174,391,white
312,185,184,174,393,white
312,185,185,174,392,white
312,185,185,174,392,white
313,185,185,174,395,white
312,184,184,174,394,white
311,183,183,174,393,white
311,182,183,173,395,white
311,182,183,173,395,white
311,182,183,173,395,white
311,182,183,173,395,white
311,183,183,174,393,white
312,185,185,174,392,white
312,185,185,174,392,white
312,185,185,174,392,white
312,185,185,174,392,white
312,186,185,174,391,white
313,185,185,174,395,white
312,185,184,174,393,white
311,183,183,174,393,white
311,182,183,173,395,white
311,183,183,174,393,white
311,184,184,174,391,white
312,184,184,174,394,white
311,183,183,174,393,white
311,183,183,173,394,white
311,183,184,174,392,white
312,185,184,174,393,white
312,184,184,174,394,white
312,185,184,174,393,white
312,185,185,174,392,white
312,185,185,174,392,white
313,185,184,174,396,white
311,184,184,174,391,white
311,182,183,174,394,white
311,183,183,173,394,white
311,183,183,173,394,white
311,183,183,174,393,white
312,183,184,174,395,white
312,186,186,174,390,white
312,185,185,174,392,white
311,183,183,173,394,white
311,183,183,174,393,white
312,185,185,174,392,white
312,185,185,174,392,white
312,186,185,174,391,white
313,185,184,174,396,white
311,184,183,174,392,white
311,182,183,173,395,white
312,184,184,174,394,white
312,185,185,174,392,white
312,185,184,174,393,white
311,185,184,174,390,white
312,185,184,174,393,white
312,185,185,174,392,white
312,186,185,174,391,white
312,183,183,173,397,white
311,182,183,173,395,white
311,185,185,174,389,white
312,185,185,174,392,white
312,185,185,174,392,white
312,185,185,174,392,white
312,185,185,174,392,white
312,185,185,174,392,white
312,184,183,173,396,white
311,182,182,173,396,white
311,182,183,173,395,white
311,183,183,173,394,white
311,184,183,174,392,white
